id,level,domain,score,naturalness,utility,translatability,suspected_dup_of,llm_cut,reason,en_text
7739,B1,civic,3.000,3,3,3,,0,,I support causes that improve public welfare.
13961,B1,civic,3.000,,,,,0,,The thief got away before the police arrived.
2739,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup; over-represented (12 entries),Civic action can change our city.
3559,B1,civic,3.100,4,3,4,3567,1,port cluster dup,The port is a gateway to the sea.
3916,B1,civic,3.100,4,3,4,3895,1,Near-dup 'Some X ban Y'; cluster trim,Some countries ban certain foods.
8806,B1,civic,3.100,4,3,4,8779,1,,The lawsuit will be decided soon.
85,B1,civic,3.100,4,3,4,53,1,Templated padding,"Nowadays, cities are very crowded."
2747,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup,Civic centers offer many services.
7414,B1,civic,3.100,4,3,4,7429,1,,The intent of this rule is safety.
6658,B1,civic,3.100,4,3,4,6650,1,Near-dup of rules/banned cluster.,Hunting rules are very strict here.
7397,B1,civic,3.100,4,3,4,7418,1,intent cluster dup,What is your intent in coming here?
8604,B1,civic,3.100,4,3,4,8585,1,,The ground was littered with trash.
8803,B1,civic,3.100,4,3,4,2862,1,,She cried after losing the lawsuit.
2721,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup,Civic rules help keep our city safe.
2743,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup,Civic leaders care about the people.
2745,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup; 4th keep would be excessive,Civic projects need more volunteers.
21476,B1,civic,3.100,4,3,4,14785,1,,I believe we should help each other.
3930,B1,civic,3.100,4,3,4,3938,1,near-dup ran away/escaped,The criminal ran away from the store.
19711,B1,civic,3.100,4,3,4,12751,1,,I’m happy to welcome you to our city.
2753,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup,Civic education starts at a young age.
2724,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup,Civic activities bring people together.
2867,B1,civic,3.100,4,3,4,9808,1,,The news reported a murder in the park.
8804,B1,civic,3.100,4,3,4,8797,1,,The lawsuit started over a small issue.
15759,B1,civic,3.100,4,3,4,19236,1,Near-dup of 19236,Parking near the park is very expensive.
426,B1,civic,3.100,4,3,4,412,1,,The pastor knows everyone in the village.
1963,B1,civic,3.100,4,3,4,1976,1,Near-dup; cluster excess.,Humanitarian values are important to her.
2727,B1,civic,3.100,4,3,4,2706,1,civic cluster near-dup,Civic responsibility means helping others.
19172,B1,civic,3.100,4,3,4,21229,1,,The news story surprised everyone in town.
428,B1,civic,3.100,4,3,4,444,1,pastor cluster overrepresented,The pastor wrote a letter to the community.
7723,B1,civic,3.100,4,3,4,7717,1,"welfare cluster, 3rd+ rep",Welfare reforms are needed in this country.
11019,B1,civic,3.100,4,3,4,3182,1,police cluster overrepresented,The police said the situation was dangerous.
16813,B1,civic,3.100,4,3,4,11403,1,,"I heard the news. Yeah, it’s quite shocking."
19244,B1,civic,3.100,4,3,4,15748,1,,The park looks amazing after the renovation.
1434,B1,civic,3.100,4,3,4,1464,1,near-dup warrant template,A warrant is necessary for some legal actions.
1945,B1,civic,3.100,4,3,4,7885,1,,Many volunteers joined the humanitarian effort.
20978,B1,civic,3.100,4,3,4,20969,1,,Seven trees were planted in the park last week.
12765,B1,civic,3.100,4,3,4,17863,1,Near-dup 'protecting' cluster,Protecting all animals is important for the environment.
6355,B1,civic,3.200,4,2,4,,1,low utility; vague filler,The reform was a big success.
5818,B1,civic,3.200,3,3,4,,1,,They collect books for the library.
5831,B1,civic,3.200,3,3,4,,1,,They collect toys for poor children.
3909,B1,civic,3.200,3,3,4,,1,,They banned the book from the library.
1301,B1,civic,3.200,3,3,4,,1,,They blamed the government for the crisis.
15138,B1,civic,3.200,3,3,4,,1,slightly unnatural ('east border' vs 'eastern border'),The east border of the country is very long.
21186,B1,civic,3.200,3,3,4,,1,,They built a new school in the west district.
15595,B1,civic,3.200,3,3,4,,0,,Did you see the news last Tuesday?
12679,B1,civic,3.200,3,3,4,,0,,"In today’s news, there was an important update."
1987,B1,civic,3.200,3,3,4,,0,,She learned about humanitarian rights in school.
13725,B1,civic,3.200,3,3,4,,0,,Don’t forget the fact that tomorrow is a holiday!
3935,B1,civic,3.300,4,3,5,3929,1,Redundant; cut over similar entries,A criminal took my friend's wallet.
20835,B1,civic,3.300,4,4,3,2331,1,,I’m trying to make a difference in my community.
17561,B1,civic,3.400,4,3,3,,0,,Don’t forget to adjust the clock for daylight saving.
3632,B1,civic,3.500,4,4,4,2711,1,near-dup: mayor gave a speech,The mayor gave a speech today.
7985,B1,civic,3.500,4,4,4,8786,1,,The judge rejected the appeal.
1302,B1,civic,3.500,4,4,4,1287,1,blame cluster dup,Who is to blame for this error?
377,B1,civic,3.500,4,4,4,387,1,,The structural plan needs approval.
3886,B1,civic,3.500,4,4,4,3921,1,near-dup of 3921 (city banned X),The city banned fireworks this year.
4975,B1,civic,3.500,4,4,4,4957,1,near-dup of 4957,The community united after the storm.
6720,B1,civic,3.500,4,4,4,6682,1,prosecution cluster dup (accused of X),The prosecution accused her of lying.
16768,B1,civic,3.500,4,4,4,3286,1,,The number of visitors was below 100.
3950,B1,civic,3.500,4,4,4,3932,1,driving stolen car dup,The criminal was driving a stolen car.
19319,B1,civic,3.500,5,3,4,12187,1,near-dup 'have you ever been' cluster,Have you ever been to a charity event?
6713,B1,civic,3.500,4,4,4,6686,1,prosecution cluster dup,The prosecution filed a case against him.
20904,B1,civic,3.500,4,4,4,3665,1,near-dup: mayor visited affected area,The mayor visited the flood-affected area.
3958,B1,civic,3.500,4,4,4,3942,1,clues near fingerprints dup,The criminal left clues at the crime scene.
14692,B1,civic,3.500,4,4,4,9940,1,,"If you need help, go to the support centre."
429,B1,civic,3.500,4,4,4,412,1,,The pastor helped us during a difficult time.
3971,B1,civic,3.500,4,4,4,3953,1,"shocked community, cut cluster",The criminal's actions shocked the community.
15343,B1,civic,3.500,4,4,4,11072,1,,The same rules apply to everyone in the park.
2884,B1,civic,3.500,4,4,4,2864,1,near-dup detective cluster,The detective wrote a report about the murder.
15262,B1,civic,3.500,4,4,4,15259,1,,"The station, which is very old, needs repairs."
18321,B1,civic,3.500,4,4,4,9808,1,,The news about the environment is very worrying.
14879,B1,civic,3.500,4,4,4,14875,1,,The hot weather might damage the crops this year.
4634,B1,civic,3.500,4,4,4,4596,1,,The implementation of the change starts next week.
8873,B1,civic,3.600,4,3,4,,1,too short/terse; superseded by fuller persuade phrases,Can you persuade him?
2752,B1,civic,3.600,4,3,4,,1,Narrow civic register.,He joined a civic committee.
266,B1,civic,3.600,4,3,4,,1,,Let’s discard the damaged goods.
3644,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor welcomed the visitors.
3648,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor listened to our ideas.
3664,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is reducing pollution.
8818,B1,civic,3.600,4,3,4,,1,"Legal register; tired of = different from tired after, but low utility.",He is tired of the long lawsuit.
3641,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor answered our questions.
3657,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor met with other leaders.
4965,B1,civic,3.600,4,3,4,,1,city cluster pruning,The city united for the festival.
3638,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is meeting the teachers.
3647,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is building new schools.
3654,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is addressing the crowd.
3663,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor explained the new rules.
3666,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is encouraging recycling.
2709,B1,civic,3.600,4,3,4,,1,Register mismatch (civic) for general B1.,He is very active in civic projects.
1368,B1,civic,3.600,4,3,4,,1,templated 'famous for',The region is famous for its cuisine.
3668,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is supporting young people.
12972,B1,civic,3.600,4,3,4,,1,near-dup timber/cut cluster,The tree was cut down by the workers.
3643,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor cares about the environment.
8805,B1,civic,3.600,4,3,4,,1,Legal register limits utility.,He is stressed because of the lawsuit.
4003,B1,civic,3.600,4,3,4,,1,"templated padding, excess in cluster",The magistrate is known for being kind.
4027,B1,civic,3.600,4,3,4,,1,templated padding in large cluster,The magistrate finished the case early.
5338,B1,civic,3.600,4,3,4,,1,,There was a surge in crime in the area.
3660,B1,civic,3.600,4,3,4,,1,excess in cluster,The mayor is organizing a charity event.
9539,B1,civic,3.600,4,3,4,,1,narrow environmental context,Why are there so few trees in this area?
12319,B1,civic,3.600,4,3,4,,1,capital cluster pruning,The capital is where the president lives.
14701,B1,civic,3.600,4,3,4,,1,cluster trim; least useful,The emergency centre was built last year.
3989,B1,civic,3.600,4,3,4,,1,excess in cluster,The magistrate wears a black robe in court.
1205,B1,civic,3.600,4,3,4,,1,narrow domain,We will calculate the total number of votes.
5647,B1,civic,3.600,4,3,4,,1,excess in cluster,The merchant donated some goods to the poor.
10457,B1,civic,3.600,4,3,4,,1,,Let’s not forget the importance of recycling.
5335,B1,civic,3.600,4,3,4,,1,,There was a surge of questions after the speech.
4021,B1,civic,3.600,4,3,4,,1,templated padding,The magistrate looked at the documents carefully.
5942,B1,civic,3.600,4,3,4,,0,,He has a brave spirit.
2869,B1,civic,3.600,4,3,4,,0,,The murder weapon was a knife.
5998,B1,civic,3.600,4,3,4,,0,,He donated an item to charity.
10470,B1,civic,3.600,4,3,4,,0,natural question,Can a teenager join this club?
2901,B1,civic,3.600,4,3,4,,0,,He was a witness to the murder.
3623,B1,civic,3.600,4,3,4,,0,,I saw the mayor on TV yesterday.
2707,B1,civic,3.600,4,3,4,,0,Useful vocabulary,She works in civic administration.
2725,B1,civic,3.600,4,3,4,,0,,She is a civic leader in our area.
10354,B1,civic,3.600,4,3,4,,0,Safety/awareness; keep,People die every day in accidents.
4022,B1,civic,3.600,4,3,4,,0,,He greeted the magistrate politely.
2736,B1,civic,3.600,4,3,4,,0,,She teaches civic studies at school.
4967,B1,civic,3.600,4,3,4,,0,Community action vocabulary,People united to stop the pollution.
2886,B1,civic,3.600,4,3,4,,0,,The murder made everyone feel unsafe.
4010,B1,civic,3.600,4,3,4,,0,,They trust the magistrate’s judgment.
10342,B1,civic,3.600,4,3,4,,0,,Many soldiers die in wars every year.
1453,B1,civic,3.600,4,3,4,,0,second distinct warrant fact - court approval differs from 1464,A warrant must be approved by a court.
2902,B1,civic,3.600,4,3,4,,0,,The murder happened in broad daylight.
7726,B1,civic,3.600,4,3,4,,0,,She is passionate about child welfare.
10369,B1,civic,3.600,4,3,4,,0,,They will paint the school next month.
21200,B1,civic,3.600,4,3,4,,0,"social context, keep one",Being part of a community feels great.
3996,B1,civic,3.600,4,3,4,,0,,He explained his case to the magistrate.
4482,B1,civic,3.600,4,3,4,,0,,I volunteered to help at the tournament.
4955,B1,civic,3.600,4,3,4,,0,Community action phrase; keep,Our school united for the charity event.
4960,B1,civic,3.600,4,3,4,,0,,The neighbors united to help each other.
6330,B1,civic,3.600,4,3,4,,0,,Many people are asking for prison reform.
6710,B1,civic,3.600,4,3,4,,0,,She is a key witness for the prosecution.
11327,B1,civic,3.600,4,3,4,,0,,He said yes to volunteering at the event.
17140,B1,civic,3.600,4,3,4,,0,practical everyday phrase,Don’t park your car next to the entrance.
17381,B1,civic,3.600,4,3,4,,0,varied context,The emergency test siren scared everyone.
20680,B1,civic,3.600,4,3,4,,0,natural rule-based phrase,Don’t pick that flower; it’s not allowed!
1464,B1,civic,3.600,4,3,4,,0,useful legal/civic vocabulary,A warrant can be requested in urgent cases.
3097,B1,civic,3.600,4,3,4,,0,,The program focuses on community inclusion.
5521,B1,civic,3.600,4,3,4,,0,"Instruct+obj+inf, useful structure.",He instructed his brother to lock the door.
17151,B1,civic,3.600,4,3,4,,0,useful descriptive,The library next to the park is very quiet.
4472,B1,civic,3.600,4,3,4,,0,,I watched the final match of the tournament.
14990,B1,civic,3.600,4,3,4,,0,natural,The man was seen planting trees in the park.
12247,B1,civic,3.600,4,3,4,,0,natural time adverbial sentence,"At 7 o'clock, the city is usually very quiet."
2889,B1,civic,3.600,4,3,4,,0,,He couldn’t believe there was a murder nearby.
4959,B1,civic,3.600,4,3,4,,0,,The players united to cheer for their captain.
11092,B1,civic,3.600,4,3,4,,0,,The new park looks better after the renovation.
12091,B1,civic,3.600,4,3,4,,0,"specific detail, natural",The library has a DVD section for free rentals.
7396,B1,civic,3.700,4,4,5,7426,1,Near-dup of intent cluster; shorter/weaker.,Her intent was to help us.
696,B1,civic,3.700,4,4,5,688,1,,She is following the debate on TV.
16850,B1,civic,3.700,5,3,5,20258,1,Near-dup of 20258,A letter was sent to the wrong address.
2868,B1,civic,3.700,5,3,5,2901,1,,He was shocked to hear about the murder.
10497,B1,civic,3.700,4,4,5,15805,1,near-dup: building measurement cluster,The building is over twenty metres tall.
9349,B1,civic,3.700,5,3,5,8188,1,Redundant grey description,A grey fog covered the city this morning.
2883,B1,civic,3.700,5,3,5,2897,1,Redundant murder entry,A murder occurred in the village last week.
16774,B1,civic,3.700,4,4,5,17155,1,,"In an emergency, go to the shelter below ground."
17666,B1,civic,3.800,4,3,5,,0,,Saturday is a busy day at the market.
3940,B1,civic,3.800,4,3,5,,0,Keep one; vocabulary utility,A criminal attacked someone in the park.
18818,B1,civic,3.900,5,4,4,18804,1,,The result of the vote was very close.
1436,B1,civic,3.900,5,4,4,5547,1,,The officer showed me the search warrant.
13302,B1,civic,3.900,5,4,4,12995,1,,I forgot to bring my passport to the embassy.
1941,B1,civic,3.900,5,4,4,1976,1,Near-dup of humanitarian aid cluster.,Humanitarian aid is important after disasters.
20831,B1,civic,3.900,5,4,4,14022,1,,She asked me to explain the difference between these laws.
3646,B1,civic,4.000,4,4,4,,1,excess in cluster,The mayor spoke about safety.
269,B1,civic,4.000,5,3,4,,1,Low utility scenario.,He needs to discard his old notes.
3661,B1,civic,4.000,4,4,4,,1,excess in cluster,The mayor responded to the crisis.
3669,B1,civic,4.000,4,4,4,,1,excess in cluster,The mayor introduced a new policy.
2031,B1,civic,4.000,5,3,4,,1,cluster trim; vague,The ghost seemed to want something.
3655,B1,civic,4.000,4,4,4,,1,excess in cluster,The mayor promised better services.
4017,B1,civic,4.000,4,4,4,,1,"templated, excess in cluster",The magistrate gave a fine to the man.
3656,B1,civic,4.000,4,4,4,,1,excess in cluster,The mayor is working on housing issues.
3670,B1,civic,4.000,4,4,4,,1,excess in cluster,The mayor is improving safety measures.
11924,B1,civic,4.000,4,4,4,,1,city cluster pruning,The city is divided into four quarters.
7740,B1,civic,4.000,4,4,4,,1,near-dup welfare cluster,The welfare of children must come first.
15503,B1,civic,4.000,4,4,4,,1,,I love the idea of helping others in need.
6343,B1,civic,4.000,4,4,4,,1,,They are planning a big reform in education.
17977,B1,civic,4.000,4,4,4,,1,city cluster pruning,The city is building more parks for families.
17968,B1,civic,4.000,4,4,4,,1,,They are building a new bridge over the river.
21184,B1,civic,4.000,4,4,4,,1,near-dup of 13697,The west wing of the museum is under renovation.
3997,B1,civic,4.000,4,4,4,,1,excess in over-represented cluster,The magistrate listened to both sides of the story.
7721,B1,civic,4.000,4,4,4,,1,protect welfare of future generations — near-dup of 16305,We need to protect the welfare of future generations.
13186,B1,civic,4.000,4,4,4,,1,save water and protect environment — near-dup of 10564/3298,We need to save water and also protect the environment.
3636,B1,civic,4.000,4,4,4,,0,,I voted for the new mayor.
3626,B1,civic,4.000,4,4,4,,0,keep,The mayor opened a new park.
3639,B1,civic,4.000,4,4,4,,0,civic vocab,We asked the mayor for help.
2704,B1,civic,4.000,4,4,4,,0,,The civic center is downtown.
17340,B1,civic,4.000,4,4,4,,0,,Why don’t you watch the news?
4715,B1,civic,4.000,4,4,4,,0,,We should help people in need.
6643,B1,civic,4.000,4,4,4,,0,license for hunting — useful practical,We need a license for hunting.
3667,B1,civic,4.000,4,4,4,,0,keep - public meeting,The mayor held a public meeting.
7331,B1,civic,4.000,4,4,4,,0,plan to fix this mess — natural everyday,We need a plan to fix this mess.
3338,B1,civic,4.000,4,4,4,,0,,We observe the laws of this city.
8659,B1,civic,4.000,4,4,4,,0,"positive discussion, keep one",The discussion was very positive.
15967,B1,civic,4.000,4,4,4,,0,keep - project good cause,This project is for a good cause.
270,B1,civic,4.000,4,4,4,,0,solid,We discarded the expired medicine.
2879,B1,civic,4.000,4,4,4,,0,natural,The murder case is still unsolved.
3651,B1,civic,4.000,4,4,4,,0,keep - civic,The mayor announced a new project.
5937,B1,civic,4.000,4,4,4,,0,,The spirit of hope keeps us going.
19620,B1,civic,4.000,4,4,4,,0,,They are leaving the country soon.
1361,B1,civic,4.000,4,4,4,,0,,They are rebuilding the region now.
3622,B1,civic,4.000,4,4,4,,0,keep,The mayor is speaking at the event.
18704,B1,civic,4.000,4,4,4,,0,,They marched for peace in the city.
4970,B1,civic,4.000,4,4,4,,0,,The group united for a common cause.
11884,B1,civic,4.000,4,4,4,,0,,Doing volunteer work makes me happy.
18220,B1,civic,4.000,4,4,4,,0,,There’s a gym opposite the hospital.
18441,B1,civic,4.000,4,4,4,,0,,Yesterday’s news was quite shocking.
19149,B1,civic,4.000,4,4,4,,0,,I love being part of this community.
3665,B1,civic,4.000,4,4,4,,0,keep,The mayor visited the affected areas.
4452,B1,civic,4.000,4,4,4,,0,keep; different angle,The tournament rules are very strict.
5862,B1,civic,4.000,4,4,4,,0,,They collect trash to clean the park.
6046,B1,civic,4.000,4,4,4,,0,keep - 'actually' adverb rep 1,This is actually a very old building.
10537,B1,civic,4.000,4,4,4,,0,,Saving money now will help you later.
13503,B1,civic,4.000,4,4,4,,0,idiomatic charity phrase,Even a cent can help someone in need.
15271,B1,civic,4.000,4,4,4,,0,,The new station will open next month.
427,B1,civic,4.000,4,4,4,,0,,We thanked the pastor for his support.
4733,B1,civic,4.000,4,4,4,,0,helped clean the park — community activity phrase,We helped clean the park last weekend.
4984,B1,civic,4.000,4,4,4,,0,,We united to improve our neighborhood.
6607,B1,civic,4.000,4,4,4,,0,,The city absorbed many new immigrants.
8790,B1,civic,4.000,4,4,4,,0,,They are scared of a possible lawsuit.
2487,B1,civic,4.000,4,4,4,,0,,We negotiated with the enemy for peace.
3283,B1,civic,4.000,4,4,4,,0,decrease pollution in city — useful civic phrase,We must decrease pollution in our city.
3961,B1,civic,4.000,4,4,4,,0,"bribe police, distinct vocab",The criminal tried to bribe the police.
3987,B1,civic,4.000,4,4,4,,0,"keep - idiomatic, useful",The magistrate is very strict but fair.
5836,B1,civic,4.000,4,4,4,,0,,They collect signatures for a petition.
14972,B1,civic,4.000,4,4,4,,0,"relative clause, useful",The man who fixed my car was very kind.
19901,B1,civic,4.000,4,4,4,,0,keep,Young volunteers helped clean the park.
226,B1,civic,4.000,4,4,4,,0,official permission to enter — useful formal,We need an official permission to enter.
7429,B1,civic,4.000,4,4,4,,0,,The intent of the law is to help people.
8786,B1,civic,4.000,4,4,4,,0,,The judge dismissed the lawsuit quickly.
14937,B1,civic,4.000,4,4,4,,0,,The guard watches the building at night.
15908,B1,civic,4.000,4,4,4,,0,,I forgot to list my address on the form.
16305,B1,civic,4.000,4,4,4,,0,protect every child from danger — useful,We must protect every child from danger.
18701,B1,civic,4.000,5,3,4,,0,,Did the soldiers march through the town?
4728,B1,civic,4.000,4,4,4,,0,,They helped rebuild the community center.
7889,B1,civic,4.000,4,4,4,,0,,We rebuilt the town after the earthquake.
10641,B1,civic,4.000,4,4,4,,0,,Saving the environment should come first.
18324,B1,civic,4.000,4,4,4,,0,solid,Watching the news helps me stay informed.
1377,B1,civic,4.000,4,4,4,,0,,They are protecting the region's wildlife.
1961,B1,civic,4.000,4,4,4,,0,"useful, different register",The world needs more humanitarian leaders.
3931,B1,civic,4.000,4,4,4,,0,,They are looking for a dangerous criminal.
11181,B1,civic,4.000,4,4,4,,0,,They don’t sell alcohol here after 10 p.m.
18174,B1,civic,4.000,4,4,4,,0,,There are rules that everyone must follow.
4361,B1,civic,4.000,4,4,4,,0,useful sport/game phrase,The two teams are in a tie for first place.
7712,B1,civic,4.000,4,4,4,,0,,The organization fights for animal welfare.
13268,B1,civic,4.000,4,4,4,,0,wait because shop was closed — natural everyday,We had to wait because the shop was closed.
21351,B1,civic,4.000,4,4,4,,0,,"The north border is closed today, isn’t it?"
1626,B1,civic,4.000,4,4,4,,0,ensure everyone has basic rights — useful civics,We need to ensure everyone has basic rights.
3942,B1,civic,4.000,4,4,4,,0,"fingerprints, useful vocab",The criminal left fingerprints at the scene.
3993,B1,civic,4.000,4,4,4,,0,keep - practical civic,The magistrate gave a warning to the driver.
4957,B1,civic,4.000,4,4,4,,0,,The community united to build a new library.
6693,B1,civic,4.000,4,4,4,,0,,He avoided prosecution by telling the truth.
7747,B1,civic,4.000,4,4,4,,0,keep; different structure,The welfare center offers free medical help.
7903,B1,civic,4.000,4,4,4,,0,solid,We donated money to help earthquake victims.
10278,B1,civic,4.000,4,4,4,,0,,Telling the truth is always the best choice.
13086,B1,civic,4.000,4,4,4,,0,complete registration online — practical modern phrase,We need to complete the registration online.
14241,B1,civic,4.000,4,4,4,,0,"keep - isn't right place, parking",This isn’t the right place to park your car.
14276,B1,civic,4.000,4,4,4,,0,"natural, universal",The morning traffic is always terrible here.
14886,B1,civic,4.000,4,4,4,,0,,The hot topic in the news is climate change.
15233,B1,civic,4.000,4,4,4,,0,,"If you ignore the rule, you might get fined."
16954,B1,civic,4.000,4,4,4,,0,,We recycle because we care about the planet.
17864,B1,civic,4.000,4,4,4,,0,,I think it’s important to vote in elections.
19091,B1,civic,4.000,4,4,4,,0,,You can’t park here; it’s a restricted area.
126,B1,civic,4.000,4,4,4,,0,solid,Volunteering is beneficial for the community.
3887,B1,civic,4.000,4,4,4,,0,,I think we should ban fast food near schools.
4013,B1,civic,4.000,4,4,4,,0,keep - civic vocab,The magistrate explained the law to everyone.
4478,B1,civic,4.000,4,4,4,,0,solid,We cheered for our friends in the tournament.
6591,B1,civic,4.000,4,4,4,,0,,He tried to absorb the teacher’s explanation.
9260,B1,civic,4.000,4,4,4,,0,,There are over a million people in this city.
11746,B1,civic,4.000,4,4,4,,0,hope for better future for children — useful,We hope for a better future for our children.
17929,B1,civic,4.000,4,4,4,,0,civic/community vocabulary,"During emergencies, many volunteers help out."
3273,B1,civic,4.000,4,4,4,,0,,The population of the town will decrease soon.
3969,B1,civic,4.000,4,4,4,,0,,They interviewed witnesses about the criminal.
15236,B1,civic,4.000,4,4,4,,0,useful modal + consequence,Breaking a rule can have serious consequences.
16685,B1,civic,4.000,4,4,4,,0,solid,We don’t have enough volunteers for the event.
18069,B1,civic,4.000,4,4,4,,0,,I will change my password for better security.
18811,B1,civic,4.000,4,4,4,,0,,The result of pollution can be very dangerous.
9246,B1,civic,4.000,4,4,4,,0,,We should call the police if something happens.
10149,B1,civic,4.000,4,4,4,,0,,Riding public transport helps reduce pollution.
12812,B1,civic,4.000,4,4,4,,0,,The rich man donated a lot of money to charity.
12901,B1,civic,4.000,4,4,4,,0,,They are trying to solve the pollution problem.
2711,B1,civic,4.000,4,4,4,,0,keep - civic responsibility vocab,The mayor gave a speech on civic responsibility.
4961,B1,civic,4.000,4,4,4,,0,,The club members gathered for a special meeting.
8898,B1,civic,4.000,4,4,4,,0,,They persuaded the crowd to support their cause.
11980,B1,civic,4.000,4,4,4,,0,,"If you recycle this bottle, you help the planet."
13081,B1,civic,4.000,4,4,4,,0,,They completed the survey about the environment.
13314,B1,civic,4.000,4,4,4,,0,,"Without a passport, you can’t enter the country."
14123,B1,civic,4.000,4,4,4,,0,,The subject of climate change is very important.
14382,B1,civic,4.000,4,4,4,,0,,It's important to act correctly in an emergency.
1977,B1,civic,4.000,4,4,4,,0,,The humanitarian group built shelters for people.
3972,B1,civic,4.000,4,4,4,,0,,They are offering a reward to catch the criminal.
12806,B1,civic,4.000,4,4,4,,0,,I feel it’s important to protect the environment.
18597,B1,civic,4.000,4,4,4,,0,,Do you ever think about the future of our planet?
18711,B1,civic,4.000,5,3,4,,0,,Marching in the protest gave me a sense of power.
5527,B1,civic,4.000,4,4,4,,0,,The sign instructs visitors to keep off the grass.
6329,B1,civic,4.000,4,4,4,,0,,The school decided to reform its teaching methods.
16639,B1,civic,4.000,4,4,4,,0,,They are working on a plan to save the local park.
20719,B1,civic,4.000,4,4,4,,0,,You have the right to ask for help in an emergency.
21484,B1,civic,4.000,4,4,4,,0,,They didn’t believe the emergency warning at first.
11357,B1,civic,4.000,4,4,4,,0,good,We always recycle plastic bottles to help the planet.
12781,B1,civic,4.000,4,4,4,,0,,We should all work to save endangered animal species.
13737,B1,civic,4.000,4,4,4,,0,,I read a fact about recycling that changed my habits.
2442,B1,civic,4.000,4,4,4,,0,"Good vocabulary, social context",She worked alongside volunteers to help the community.
12600,B1,civic,4.000,4,4,4,,0,,The bridge was built to be strong against earthquakes.
20025,B1,civic,4.000,4,4,4,,0,,They are collecting information about the environment.
9849,B1,civic,4.000,4,4,4,,0,,We should learn from the past to build a better future.
18851,B1,civic,4.000,4,4,4,,0,,Having an interest in helping others is a great quality.
20834,B1,civic,4.000,4,4,4,,0,,Knowing the difference between right and wrong is important.
1424,B1,civic,4.100,5,4,5,6190,1,,She volunteers for coastal cleanup.
9373,B1,civic,4.100,5,4,5,12313,1,,Living in this city is very expensive.
1529,B1,civic,4.100,5,4,5,1506,1,,She has a question about the new rules.
962,B1,health,2.100,3,2,3,935,1,bacteria cluster — vague padding,Bacteria are tiny but powerful.
18231,B1,health,2.100,3,2,3,6181,1,,The hospital is very big and modern.
18251,B1,health,2.100,3,2,3,18231,1,,"The hospital, a large building, is hard to miss."
2529,B1,health,2.300,3,3,2,792,1,,I felt a weird sensation in my gut.
2544,B1,health,2.300,3,3,2,2529,1,,I felt something strange in my gut.
5339,B1,health,2.300,3,3,2,5317,1,,I felt a surge of nervousness before the test.
5910,B1,health,2.500,3,3,3,5890,1,,The operation was done quickly.
4499,B1,health,2.500,3,3,3,4525,1,"autonomy cluster — near-dup, abstract/templated",Autonomy helps people feel independent.
16019,B1,health,2.500,3,3,3,20723,1,health perfectly fine near everything is right,The doctor said my health is perfectly fine.
21490,B1,health,2.500,,,,14840,1,,"The test result was negative, so I’m relieved."
5383,B1,health,2.600,3,2,3,,1,,I’m afraid of electrical sparks.
3104,B1,health,2.600,3,2,3,,1,,Inclusion means caring for everyone.
12871,B1,health,2.600,3,2,3,,1,low utility; mildly unnatural phrasing; vague without context,He’s past the age to play such games.
11934,B1,health,2.600,3,2,3,,1,,Why don’t we split this pizza into quarters?
121,B1,health,2.600,2,3,3,,1,Unnatural 'practicing sports'; 'beneficial for' template,Practicing sports is beneficial for strength.
622,B1,health,2.700,3,3,4,12944,1,,The gym facility is very modern.
108,B1,health,2.700,3,3,4,14821,1,Templated 'beneficial for' padding; cluster over-rep,Sleeping well is beneficial for energy.
16494,B1,health,2.700,3,3,4,16499,1,,My grandparent is not feeling well today.
19722,B1,health,2.700,4,2,4,13939,1,"welcome cluster dup, low utility",Welcome to the health club; let’s get started!
8066,B1,health,2.800,3,2,4,,1,utility <=2: 'baby's skin is smooth' — odd filler,The baby’s skin is so smooth.
2550,B1,health,2.800,3,3,2,,1,,I felt a punch in my gut when I fell.
2505,B1,health,2.900,4,3,3,2550,1,,I felt a pain in my gut after eating too much.
5913,B1,health,3.000,3,3,3,,1,,I’m praying for a safe operation.
112,B1,health,3.000,3,3,3,,1,near-dup walking-beneficial cluster,Walking is beneficial for your body.
3314,B1,health,3.000,3,3,3,,1,hope to see decrease in accidents — templated filler,We hope to see a decrease in accidents.
16810,B1,health,3.000,3,3,3,,1,,"Yeah, I feel much better after resting."
