id,level,domain,score,naturalness,utility,translatability,suspected_dup_of,llm_cut,reason,en_text
4158,B1,culture,4.200,5,3,5,,0,Keep one historian — vocabulary utility,A historian can explain why events happened.
15735,B1,culture,4.200,4,4,5,,0,,"In my culture, a white bird means good luck."
17679,B1,culture,4.200,4,4,5,,0,,The cake was eaten by everyone at the wedding.
19449,B1,culture,4.200,4,4,5,,0,,Is there a festival in your town this weekend?
21107,B1,culture,4.200,5,3,5,,0,Different context from merchant; keep,A friendly waiter makes dining more enjoyable.
5297,B1,culture,4.200,4,4,5,,0,,She loves her favourite painting in the museum.
9248,B1,culture,4.200,4,4,5,,0,,It can be rude to call someone without warning.
18278,B1,culture,4.200,4,4,5,,0,,"In my culture, chicken is served on special occasions."
18677,B1,culture,4.200,4,4,5,,0,,"In some cultures, people wear special clothes for weddings."
19971,B1,culture,4.200,4,4,5,,0,,"In my country, people usually celebrate this festival with family."
7544,B1,culture,4.400,5,4,4,,1,templated warm cluster,The warm welcome made me feel at home.
14933,B1,culture,4.400,5,4,4,,1,,I wish I could watch the concert live.
20527,B1,culture,4.400,5,4,4,,0,,If only I could speak French!
1580,B1,culture,4.400,5,4,4,,0,"Idiomatic reflexive, worth keeping.",He lost himself in a good book.
1923,B1,culture,4.400,5,4,4,,0,Social commentary; keep,Pop culture is always changing.
1996,B1,culture,4.400,5,4,4,,0,,I don’t like movies about ghosts.
2014,B1,culture,4.400,5,4,4,,0,,I don’t believe in ghosts at all.
549,B1,culture,4.400,5,4,4,,0,,I pray for a chance to start over.
4807,B1,culture,4.400,5,4,4,,0,,Can you pick a song for the dance?
4887,B1,culture,4.400,5,4,4,,0,"natural, conversational",The way they argued was hilarious.
8963,B1,culture,4.400,5,4,4,,0,,I saw a bat flying around at night.
12803,B1,culture,4.400,5,4,4,,0,,She feels at home in this city now.
16851,B1,culture,4.400,5,4,4,,0,,Sending a thank-you note is polite.
12908,B1,culture,4.400,5,4,4,,0,,Have you ever gone horseback riding?
1260,B1,culture,4.400,5,4,4,,0,,He speaks French better than Spanish.
6955,B1,culture,4.400,5,4,4,,0,,Childhood friends are hard to forget.
16313,B1,culture,4.400,5,4,4,,0,,Have you ever been to a rock concert?
17083,B1,culture,4.400,5,4,4,,0,natural 'really into' collocation,Are you really into adventure sports?
10677,B1,culture,4.400,5,4,4,,0,,Can you teach me your native language?
10957,B1,culture,4.400,5,4,4,,0,,Dancing as a hobby helps her stay fit.
1141,B1,culture,4.400,5,4,4,,0,,The party was dead; no one was dancing.
1157,B1,culture,4.400,5,4,4,,0,,The city center is dead after midnight.
4868,B1,culture,4.400,5,4,4,,0,,I read a hilarious review of the movie.
5191,B1,culture,4.400,5,4,4,,0,,He always has romantic ideas for dates.
504,B1,culture,4.400,5,4,4,,0,,"The book was all right, but not amazing."
2859,B1,culture,4.400,5,4,4,,0,,I read a book about a mysterious murder.
4869,B1,culture,4.400,5,4,4,,0,,The kids put on a hilarious play for us.
12817,B1,culture,4.400,5,4,4,,0,,The rich history of this city amazes me.
21339,B1,culture,4.400,5,4,4,,0,,Saying goodbye to my hometown was tough.
2870,B1,culture,4.400,5,4,4,,0,"Engaging, keep",She wrote a story about a murder mystery.
5500,B1,culture,4.400,5,4,4,,0,,The hollow sound echoed through the hall.
6543,B1,culture,4.400,5,4,4,,0,,She feels comfortable with her sexuality.
7351,B1,culture,4.400,5,4,4,,0,,I read a book about a pirate's adventure.
11409,B1,culture,4.400,5,4,4,,0,,She quoted a line from her favorite poem.
17471,B1,culture,4.400,5,4,4,,0,phrasal 'kicked off',The event kicked off with a great speech.
6127,B1,culture,4.400,5,4,4,,0,,I saw a documentary about predators on TV.
11702,B1,culture,4.400,5,4,4,,0,,"I’m not good at drawing, but I admire art."
10959,B1,culture,4.400,5,4,4,,0,,Having a hobby like knitting is so calming.
12609,B1,culture,4.400,5,4,4,,0,,I don’t enjoy the theatre; I prefer movies.
16410,B1,culture,4.400,5,4,4,,0,,The museum near my house is free on Sundays.
17591,B1,culture,4.400,5,4,4,,0,,"I’m not much of a reader, but I like comics."
18173,B1,culture,4.400,5,4,4,,0,,There was once a time when life was simpler.
18240,B1,culture,4.400,5,4,4,,0,,The hospital where I was born is still open.
19168,B1,culture,4.400,5,4,4,,0,,There’s a story that this forest is haunted.
20928,B1,culture,4.400,5,4,4,,0,,Coming to this city was a big change for me.
5428,B1,culture,4.400,5,4,4,,0,,"I read one book, but I didn’t like the other."
14643,B1,culture,4.400,5,4,4,,0,,Choosing a favourite movie is so hard for me!
15880,B1,culture,4.400,5,4,4,,0,,Can you tell me how much this painting costs?
19263,B1,culture,4.400,5,4,4,,0,,She’s the kind of person who loves adventure.
19763,B1,culture,4.400,5,4,4,,0,,I stood in line for two hours to buy tickets.
11491,B1,culture,4.400,5,4,4,,0,,I had never seen this movie before last night.
12853,B1,culture,4.400,5,4,4,,0,,I’ve been following this TV series for months.
8325,B1,culture,4.400,5,4,4,,0,"natural, idiomatic",The vibrant pattern on the shirt caught my eye.
9512,B1,culture,4.400,5,4,4,,0,,Chocolate is often used in desserts and sweets.
13390,B1,culture,4.400,5,4,4,,0,,Choosing a good title is important for a story.
14905,B1,culture,4.400,5,4,4,,0,,Describe what you saw on your last trip abroad.
6871,B1,culture,4.400,5,4,4,,0,,She read a story about poison in a mystery book.
17599,B1,culture,4.400,5,4,4,,0,,"I didn’t expect much, but the event was amazing!"
10688,B1,culture,4.400,5,4,4,,0,,The language in this movie is hard to understand.
21082,B1,culture,4.400,5,4,4,,0,,I need to memorize this line for the school play.
14942,B1,culture,4.400,5,4,4,,0,,Did you hear about his success at the competition?
17681,B1,culture,4.400,5,4,4,,0,,Cutting the cake is a special moment at birthdays.
18838,B1,culture,4.400,5,4,4,,0,"Natural, richer context than simple interest statement.",Her interest in cooking grew after taking a class.
12569,B1,culture,4.400,5,4,4,,0,Color/culture; useful passive 'associated with',Purple is often associated with royalty and luxury.
12728,B1,culture,4.400,5,4,4,,0,,The newspaper reported a big accident on the highway.
16807,B1,culture,4.400,5,4,4,,0,,"Did you see the game last night? Yeah, it was amazing!"
13460,B1,culture,4.400,5,4,4,,0,,Check the recipe to see if we have all the ingredients.
16315,B1,culture,4.400,5,4,4,,0,"vivid, translatable",The concert was so loud that I couldn’t hear anything after.
20909,B1,culture,4.500,5,5,5,11386,1,,I come from a small village.
9205,B1,culture,4.500,5,5,5,6946,1,near-dup of 6946 (grew up in X),He grew up in a small village.
21280,B1,culture,4.500,5,5,5,17013,1,,I can’t stop listening to this song.
11657,B1,culture,4.500,5,5,5,8242,1,,I don't have much experience in cooking.
20888,B1,culture,4.500,5,5,5,9167,1,,"If I have time, I will visit the old castle."
16402,B1,culture,4.500,5,5,5,9167,1,,"If I have time, I’ll visit the museum this weekend."
15698,B1,culture,4.500,5,5,5,13405,1,,The school organized a trip to the museum for students.
2003,B1,culture,4.600,5,4,5,,1,cluster trim,The ghost made a strange noise.
2025,B1,culture,4.600,5,4,5,,1,cluster trim,The ghost only comes out at night.
16306,B1,culture,4.600,5,4,5,,1,child cluster pruning,The child grew up in a small village.
13940,B1,culture,4.600,5,4,5,,1,"near-dup Feeling cluster, excess",Feeling welcome in a new place is important.
9488,B1,culture,4.600,5,4,5,,1,,They welcomed us with open arms at the event.
17224,B1,culture,4.600,5,4,5,,1,club cluster pruning,The club was founded in 1995 by a group of students.
5814,B1,culture,4.600,5,4,5,,0,,She collects old coins.
5052,B1,culture,4.600,5,4,5,,0,"Natural, useful vocabulary.",He loves extreme sports.
8978,B1,culture,4.600,5,4,5,,0,,He beat the drum loudly.
1992,B1,culture,4.600,5,4,5,,0,,Do you believe in ghosts?
4843,B1,culture,4.600,5,4,5,,0,,That movie was hilarious!
8366,B1,culture,4.600,5,4,5,,0,"Short, natural, good 'amateur' usage.",He is an amateur painter.
2310,B1,culture,4.600,5,4,5,,0,,Money can’t buy happiness.
910,B1,culture,4.600,5,4,5,,0,"simple, high-frequency",Black is my favorite color.
21273,B1,culture,4.600,5,4,5,,0,,He wrote a song about love.
15863,B1,culture,4.600,5,4,5,,0,Simple declarative; keep,Reading is a relaxing hobby.
18366,B1,culture,4.600,5,4,5,,0,,Life was harder in the past.
2030,B1,culture,4.600,5,4,5,,0,"Natural, engaging",She wrote a book about ghosts.
4406,B1,culture,4.600,5,4,5,,0,keep,What do you think of the plot?
8373,B1,culture,4.600,5,4,5,,0,,She sings in an amateur choir.
17778,B1,culture,4.600,5,4,5,,0,,She isn’t a famous writer yet.
19265,B1,culture,4.600,5,4,5,,0,keep,What a talented person she is!
2011,B1,culture,4.600,5,4,5,,0,shiver; emotional response,The ghost story made me shiver.
2255,B1,culture,4.600,5,4,5,,0,"'Such a' emphatic, natural.",He is such a talented musician.
4390,B1,culture,4.600,5,4,5,,0,"natural, distinct context (story/plot)",Can you explain the plot to me?
14467,B1,culture,4.600,5,4,5,,0,,I wonder who will win the game.
19294,B1,culture,4.600,5,4,5,,0,,She said the party sounded fun.
2005,B1,culture,4.600,5,4,5,,0,,Have you ever seen a real ghost?
5166,B1,culture,4.600,5,4,5,,0,,He sang a romantic song for her.
10318,B1,culture,4.600,5,4,5,,0,"Natural, good modal use",Sport can bring people together.
16389,B1,culture,4.600,5,4,5,,0,,Do you like going to the museum?
19727,B1,culture,4.600,5,4,5,,0,,She sings very well for her age.
1999,B1,culture,4.600,5,4,5,,0,,He told me a story about a ghost.
4214,B1,culture,4.600,5,4,5,,0,,He gave me a biography as a gift.
5152,B1,culture,4.600,5,4,5,,0,,She loves reading romantic books.
5159,B1,culture,4.600,5,4,5,,0,,She smiled at his romantic words.
9963,B1,culture,4.600,5,4,5,,0,,Have you ever cooked Indian food?
10370,B1,culture,4.600,5,4,5,,0,,Have you ever painted a portrait?
14737,B1,culture,4.600,5,4,5,,0,,The spaceship landed on the moon.
2019,B1,culture,4.600,5,4,5,,0,haunted; core ghost vocab,The ghost haunted the old mansion.
4218,B1,culture,4.600,5,4,5,,0,,She reads a biography every month.
4880,B1,culture,4.600,5,4,5,,0,hilarious; strong adj,The game show on TV was hilarious.
7354,B1,culture,4.600,5,4,5,,0,,My brother loves adventure movies.
10367,B1,culture,4.600,5,4,5,,0,,He doesn’t know how to paint well.
11651,B1,culture,4.600,5,4,5,,0,,She has little interest in sports.
288,B1,culture,4.600,5,4,5,,0,,He discarded the outdated magazine.
10268,B1,culture,4.600,5,4,5,,0,,He told a funny story at the party.
15499,B1,culture,4.600,5,4,5,,0,,He told me that he loves this book.
17163,B1,culture,4.600,5,4,5,,0,,He plays in a band at local events.
19571,B1,culture,4.600,5,4,5,,0,,He was upset because his team lost.
20005,B1,culture,4.600,5,4,5,,0,,That has to be the best movie ever!
20632,B1,culture,4.600,5,4,5,,0,,"My father said, 'Always be honest.'"
2151,B1,culture,4.600,5,4,5,,0,excellent,The villagers harvest rice together.
4404,B1,culture,4.600,5,4,5,,0,,I didn’t like the plot of that film.
7124,B1,culture,4.600,5,4,5,,0,Sorting instruction; distinct verb 'separate',Please separate the books by author.
12874,B1,culture,4.600,5,4,5,,0,,The river flows past the old castle.
15650,B1,culture,4.600,5,4,5,,0,,He told me the date of the festival.
15811,B1,culture,4.600,5,4,5,,0,"Natural exclamation, sports context",Six goals in one game is incredible!
16394,B1,culture,4.600,5,4,5,,0,,I didn’t enjoy the museum very much.
18149,B1,culture,4.600,5,4,5,,0,,My culture values family traditions.
1857,B1,culture,4.600,5,4,5,,0,,That scary story gave me a nightmare.
6951,B1,culture,4.600,5,4,5,,0,"Natural, good passive structure.",His childhood was spent near the sea.
6977,B1,culture,4.600,5,4,5,,0,,She often dreams about her childhood.
8764,B1,culture,4.600,5,4,5,,0,,"Last night, we watched a scary movie."
9553,B1,culture,4.600,5,4,5,,0,,I don’t think it’s hard to cook rice.
11700,B1,culture,4.600,5,4,5,,0,"Relative clause, good vocabulary.",He is an artist who loves street art.
12749,B1,culture,4.600,5,4,5,,0,natural lending request,Can you lend me any books on history?
17252,B1,culture,4.600,5,4,5,,0,natural Every year pattern,"Every year, the festival gets bigger."
550,B1,culture,4.600,5,4,5,,0,,She prays for hope in difficult times.
1575,B1,culture,4.600,5,4,5,,0,"Reflexive, natural idiom.",He laughed at himself for being silly.
4062,B1,culture,4.600,5,4,5,,0,,This album changed the music industry.
7542,B1,culture,4.600,5,4,5,,0,"natural, concrete, vivid",The warm sand felt good under my feet.
11398,B1,culture,4.600,5,4,5,,0,keep,We walked from the park to the museum.
11761,B1,culture,4.600,5,4,5,,0,"Hope + that clause, useful.",He hopes that his team wins the match.
19163,B1,culture,4.600,5,4,5,,0,,I’m writing a story for a competition.
433,B1,culture,4.600,5,4,5,,0,,The pastor led the prayer this morning.
1345,B1,culture,4.600,5,4,5,,0,,She studies the culture of this region.
3872,B1,culture,4.600,5,4,5,,0,antique; good vocab,The furniture in this house is antique.
5161,B1,culture,4.600,5,4,5,,0,,He planned a romantic surprise for her.
8331,B1,culture,4.600,5,4,5,,0,,She painted her room in vibrant colors.
12365,B1,culture,4.600,5,4,5,,0,,He prefers books that are easy to read.
14775,B1,culture,4.600,5,4,5,,0,Common everyday sentence,A group of students visited the museum.
15308,B1,culture,4.600,5,4,5,,0,relative clause; award vocab,The film that won the award is amazing.
20051,B1,culture,4.600,5,5,3,,0,"idiom, useful even if translation varies","The early bird catches the worm, right?"
2016,B1,culture,4.600,5,4,5,,0,,They told a ghost story by the campfire.
6936,B1,culture,4.600,5,4,5,,0,,I spent my childhood in a small village.
9883,B1,culture,4.600,5,4,5,,0,excellent,The young actor won an award last night.
12649,B1,culture,4.600,5,4,5,,0,"Natural, cultural",Summer festivals are popular in my town.
16270,B1,culture,4.600,5,4,5,,0,,Let’s walk through the city and explore.
17260,B1,culture,4.600,5,4,5,,0,,Do you read the newspaper every morning?
17658,B1,culture,4.600,5,4,5,,0,,I’m looking forward to Saturday’s party.
17926,B1,culture,4.600,5,4,5,,0,,"Many years ago, life was very different."
21287,B1,culture,4.600,5,4,5,,0,,The song was written by a famous artist.
4066,B1,culture,4.600,5,4,5,,0,,The album was recorded in a small studio.
5167,B1,culture,4.600,5,4,5,,0,,The restaurant has a romantic atmosphere.
9459,B1,culture,4.600,5,4,5,,0,,The reason for the party is her birthday.
10165,B1,culture,4.600,5,4,5,,0,,"If I had one wish, I would ask for peace."
10993,B1,culture,4.600,5,4,5,,0,,She was dressed in black for the funeral.
11776,B1,culture,4.600,5,4,5,,0,keep — distinct Each time structure,"Each time I visit, I learn something new."
14770,B1,culture,4.600,5,4,5,,0,,The city of Paris is beautiful in spring.
15259,B1,culture,4.600,5,4,5,,0,,The station was built over 100 years ago.
15409,B1,culture,4.600,5,4,5,,0,,My parents got married in a small church.
16291,B1,culture,4.600,5,4,5,,0,,The child can draw very well for his age.
16938,B1,culture,4.600,5,4,5,,0,natural causal question,Are you crying because the movie was sad?
18557,B1,culture,4.600,5,4,5,,0,keep; different tense/time,The wall was built hundreds of years ago.
19517,B1,culture,4.600,5,4,5,,0,,She asked if her translation was correct.
4824,B1,culture,4.600,5,4,5,,0,,He picked up his guitar and played a song.
6948,B1,culture,4.600,5,4,5,,0,,She had a happy childhood with her family.
11960,B1,culture,4.600,5,4,5,,0,,The player was chosen as the team captain.
12139,B1,culture,4.600,5,4,5,,0,,She said she was excited to join the club.
13213,B1,culture,4.600,5,4,5,,0,,That old hat reminds me of my grandfather.
13411,B1,culture,4.600,5,4,5,,0,,The activity that I love most is painting.
16597,B1,culture,4.600,5,4,5,,0,,She grows beautiful flowers in her garden.
17181,B1,culture,4.600,5,4,5,,0,"Natural narrative, everyday scenario",A song played on the radio while we drove.
19154,B1,culture,4.600,5,4,5,,0,,The story in this book is really exciting.
19462,B1,culture,4.600,5,4,5,,0,,He told me that the festival was canceled.
5189,B1,culture,4.600,5,4,5,,0,"Natural, engaging",She wrote a romantic note to her boyfriend.
9848,B1,culture,4.600,5,4,5,,0,,Looking at old photos brings back the past.
10859,B1,culture,4.600,5,4,5,,0,Common event description,A large crowd gathered to watch the parade.
11701,B1,culture,4.600,5,4,5,,0,"thoughtful, natural artistic statement",Art can express feelings that words cannot.
13908,B1,culture,4.600,5,4,5,,0,core holiday phrase,"During the holiday, we visited many places."
17019,B1,culture,4.600,5,4,5,,0,,Have you ever stopped to admire the sunset?
17610,B1,culture,4.600,5,4,5,,0,,He said he had a lot of fun at the concert.
17636,B1,culture,4.600,5,4,5,,0,"natural, emotional time-gap narrative","After thirty years, they finally met again."
17787,B1,culture,4.600,5,4,5,,0,excellent passive,The writer was interviewed on TV yesterday.
453,B1,culture,4.600,5,4,5,,0,,The pastor’s message was clear and powerful.
2001,B1,culture,4.600,5,4,5,,0,Reporting speech; engaging topic,People say a ghost haunts that old building.
5186,B1,culture,4.600,5,4,5,,0,evocative; moonlight vocab,The garden looked romantic in the moonlight.
5283,B1,culture,4.600,5,4,5,,0,,She reads her favourite magazine every week.
8911,B1,culture,4.600,5,4,5,,0,"Persuade + inf, natural social context.",He persuaded his girlfriend to go on a date.
9540,B1,culture,4.600,5,4,5,,0,"Natural narrative, useful time expression","A few years ago, I lived in a small village."
10635,B1,culture,4.600,5,4,5,,0,,My first impression of the city was amazing.
11842,B1,culture,4.600,5,4,5,,0,Common event/ceremony phrase,A special award was presented to the winner.
12861,B1,culture,4.600,5,4,5,,0,,Have you ever walked past a famous landmark?
14016,B1,culture,4.600,5,4,5,,0,,He described the event in such great detail!
16297,B1,culture,4.600,5,4,5,,0,,The child’s drawing was displayed at school.
20773,B1,culture,4.600,5,4,5,,0,,The bus broke down on the way to the museum.
21261,B1,culture,4.600,5,4,5,,0,"clean, natural",The concert last night was simply wonderful.
9507,B1,culture,4.600,5,4,5,,0,,The chocolate factory we visited was amazing.
9636,B1,culture,4.600,5,4,5,,0,distinct use of thousand in historical context,"A thousand years ago, this city didn’t exist."
11637,B1,culture,4.600,5,4,5,,0,,She told me it’s hard to learn a new culture.
15488,B1,culture,4.600,5,4,5,,0,,She has loved painting since she was a child.
17814,B1,culture,4.600,5,4,5,,0,,Salt was once used as money in ancient times.
20284,B1,culture,4.600,5,4,5,,0,,He told me he enjoys reading science fiction.
4845,B1,culture,4.600,5,4,5,,0,,My friend always makes me laugh when he talks.
7356,B1,culture,4.600,5,4,5,,0,,Her adventure in the forest was unforgettable.
10631,B1,culture,4.600,5,4,5,,0,"cooking instruction, natural","First, make sure you have all the ingredients."
10694,B1,culture,4.600,5,4,5,,0,,Language barriers can make travel challenging.
14205,B1,culture,4.600,5,4,5,,0,,The painting looks different in natural light.
15322,B1,culture,4.600,5,4,5,,0,Natural media/entertainment phrase,A new film about nature will be released soon.
16319,B1,culture,4.600,5,4,5,,0,,Don’t forget to buy your concert ticket early!
17951,B1,culture,4.600,5,4,5,,0,Linguistics context; practical,People in the north speak a different dialect.
19005,B1,culture,4.600,5,4,5,,0,Cultural sensitivity phrase,Please respect the traditions of this culture.
19450,B1,culture,4.600,5,4,5,,0,visual vocab; colorful,The festival was full of colorful decorations.
10407,B1,culture,4.600,5,4,5,,0,,The race was so close; I couldn’t tell who won.
11594,B1,culture,4.600,5,4,5,,0,,They walked quickly through the crowded market.
12979,B1,culture,4.600,5,4,5,,0,excellent present perfect,The tree has been standing there for centuries.
13545,B1,culture,4.600,5,4,5,,0,Keep one tourist sentence,A lot of tourists visit this museum every year.
14908,B1,culture,4.600,5,4,5,,0,,She described the movie as boring and too long.
15748,B1,culture,4.600,5,4,5,,0,,"The park is beautiful, but it's always crowded."
15852,B1,culture,4.600,5,4,5,,0,,The reader isn’t interested in science fiction.
16332,B1,culture,4.600,5,4,5,,0,,He told me that the concert had been postponed.
18832,B1,culture,4.600,5,4,5,,0,,She showed no interest in the movie we watched.
9608,B1,culture,4.600,5,4,5,,0,,She bought a beautiful painting at the art fair.
13003,B1,culture,4.600,5,4,5,,0,excellent,The wind carries the smell of flowers in spring.
13615,B1,culture,4.600,5,4,5,,0,,I don’t understand the meaning of this painting.
13619,B1,culture,4.600,5,4,5,,0,,The children are painting pictures in art class.
13631,B1,culture,4.600,5,4,5,,0,,The artist spent years perfecting this painting.
14648,B1,culture,4.600,5,4,5,,0,,He told me that his favourite hobby is painting.
15142,B1,culture,4.600,5,4,5,,0,,She said she grew up in the east of the country.
18380,B1,culture,4.600,5,4,5,,0,,My grandfather often talks about his early life.
4205,B1,culture,4.600,5,4,5,,0,,The biography explains her struggles and success.
9877,B1,culture,4.600,5,4,5,,0,,The actor performed brilliantly in the new movie.
12736,B1,culture,4.600,5,4,5,,0,,I didn’t see any interesting movies last weekend.
16407,B1,culture,4.600,5,4,5,,0,natural cultural activity sentence,"After visiting the museum, we felt very inspired."
17901,B1,culture,4.600,5,4,5,,0,probably; adverb of probability,The festival will probably attract many tourists.
18007,B1,culture,4.600,5,4,5,,0,,The chef recommended this dish to all the guests.
19493,B1,culture,4.600,5,4,5,,0,,I love listening to stories from my grandparents.
1859,B1,culture,4.600,5,4,5,,0,,She had a nightmare after watching a horror movie.
7352,B1,culture,4.600,5,4,5,,0,,They went on an adventure to find hidden treasure.
9628,B1,culture,4.600,5,4,5,,0,"natural, high-frequency scenario",A thousand people attended the concert last night.
13243,B1,culture,4.600,5,4,5,,0,,I’m excited to see what happens next in the story.
11197,B1,culture,4.600,5,4,5,,0,,They sold out of tickets for the concert yesterday.
15293,B1,culture,4.600,5,4,5,,0,,The audience laughed at the comedian’s clever joke.
16608,B1,culture,4.600,5,4,5,,0,,My grandmother loves telling stories in the garden.
16741,B1,culture,4.600,5,4,5,,0,,She said she wanted a red balloon for her birthday.
9772,B1,culture,4.600,5,4,5,,0,,He guessed the movie title before the trailer ended.
9898,B1,culture,4.600,5,4,5,,0,,He told me that he wanted to be an actor as a child.
11736,B1,culture,4.600,5,4,5,,0,natural hyperbole phrase,Getting a ticket to that event is almost impossible.
12318,B1,culture,4.600,5,4,5,,0,,Many tourists visit the capital during the holidays.
19470,B1,culture,4.600,5,4,5,,0,natural festival phrase,"During the festival, the streets are always crowded."
12126,B1,culture,4.600,5,4,5,,0,,The children were excited when they saw the presents.
12614,B1,culture,4.600,5,4,5,,0,,"My friend, who loves acting, performs at the theatre."
13264,B1,culture,4.600,5,4,5,,0,,They were waiting patiently for the concert to start.
15987,B1,culture,4.600,5,4,5,,0,,The artist attracted a crowd with his amazing skills.
13618,B1,culture,4.600,5,4,5,,0,keep,"What kind of painting do you prefer, modern or classic?"
18545,B1,culture,4.600,5,4,5,,0,Specific and natural; keep,Shopping for souvenirs is my favorite part of traveling.
17868,B1,culture,4.600,5,4,5,,0,,Learning about other cultures is important when you travel.
12624,B1,culture,4.600,5,4,5,,0,"natural, culturally rich sentence","After the show, we waited outside the theatre to meet the actors."
13105,B1,culture,4.800,5,5,4,,0,,I’ve never been good at cooking.
9866,B1,culture,4.800,5,5,4,,0,tag question; present perfect,"The game hasn’t begun yet, has it?"
19025,B1,culture,4.800,5,5,4,,0,Idiom 'rain or shine'; high utility,"Rain or shine, the event will happen."
1251,B1,culture,4.800,5,5,4,,0,,I think this color looks better on you.
18515,B1,culture,4.800,5,5,4,,0,,There’s a thin line between love and hate.
21078,B1,culture,4.800,5,5,4,,0,,There’s a fine line between being funny and rude.
522,B1,culture,5.000,5,5,5,,0,,I pray when I feel sad.
10894,B1,culture,5.000,5,5,5,,0,,She is a talented dancer.
17581,B1,culture,5.000,5,5,5,,0,keep,When does the museum open?
2009,B1,culture,5.000,5,5,5,,0,,I read a book about ghosts.
2612,B1,culture,5.000,5,5,5,,0,,She smiled when she saw me.
5259,B1,culture,5.000,5,5,5,,0,keep,What’s your favourite game?
9058,B1,culture,5.000,5,5,5,,0,,She used to sing in a choir.
12187,B1,culture,5.000,5,5,5,,0,,Have you ever been to Japan?
12685,B1,culture,5.000,5,5,5,,0,,Have you ever visited Paris?
1010,B1,culture,5.000,5,5,5,,0,,I really enjoyed my vacation.
3432,B1,culture,5.000,5,5,5,,0,,She is interested in fashion.
12302,B1,culture,5.000,5,5,5,,0,keep,What is the capital of Japan?
5263,B1,culture,5.000,5,5,5,,0,"High-frequency, classic.",His favourite subject is math.
9070,B1,culture,5.000,5,5,5,,0,,He used to like reading books.
18646,B1,culture,5.000,5,5,5,,0,,Not everyone likes spicy food.
4398,B1,culture,5.000,5,5,5,,0,,I love movies with a good plot.
6810,B1,culture,5.000,5,5,5,,0,keep,We will find a good restaurant.
14767,B1,culture,5.000,5,5,5,,0,keep,What kind of music do you like?
10364,B1,culture,5.000,5,5,5,,0,,She paints beautiful landscapes.
17160,B1,culture,5.000,5,5,5,,0,,She plays the piano beautifully.
1577,B1,culture,5.000,5,5,5,,0,,He expressed himself through art.
2319,B1,culture,5.000,5,5,5,,0,,I don’t like talking about money.
9785,B1,culture,5.000,5,5,5,,0,,She made up a funny story for us.
10280,B1,culture,5.000,5,5,5,,0,,Tell me more about your hometown.
12885,B1,culture,5.000,5,5,5,,0,,Have you ever tried sushi before?
13584,B1,culture,5.000,5,5,5,,0,keep,What do you know about this city?
1229,B1,culture,5.000,5,5,5,,0,,I think tea is better than coffee.
4738,B1,culture,5.000,5,5,5,,0,,Help me decide which book to read.
12373,B1,culture,5.000,5,5,5,,0,,I really like this new restaurant!
20322,B1,culture,5.000,5,5,5,,0,,Have you ever met a famous person?
13139,B1,culture,5.000,5,5,5,,0,seasonal; natural,The garden looks amazing in spring.
18951,B1,culture,5.000,5,5,5,,0,,"She sings pretty well, doesn’t she?"
21209,B1,culture,5.000,5,5,5,,0,"natural, puzzle context",This part of the puzzle is missing.
1078,B1,culture,5.000,5,5,5,,0,,Let’s pick a movie to watch tonight.
9872,B1,culture,5.000,5,5,5,,0,,The story begins in a small village.
11786,B1,culture,5.000,5,5,5,,0,core cultural awareness phrase,Each country has its own traditions.
17159,B1,culture,5.000,5,5,5,,0,,Do you play any musical instruments?
20658,B1,culture,5.000,5,5,5,,0,universal wisdom phrase,Even the best players make mistakes.
20870,B1,culture,5.000,5,5,5,,0,keep,"When I travel, I always take photos."
853,B1,culture,5.000,5,5,5,,0,,I like to drink coffee while reading.
4061,B1,culture,5.000,5,5,5,,0,,The album reminds me of my childhood.
4233,B1,culture,5.000,5,5,5,,0,,The biography changed my perspective.
9879,B1,culture,5.000,5,5,5,,0,,She wants to become an actor one day.
10875,B1,culture,5.000,5,5,5,,0,,Tell me about your favourite holiday.
14252,B1,culture,5.000,5,5,5,,0,"natural, place reminder of home",This place reminds me of my hometown.
4827,B1,culture,5.000,5,5,5,,0,,She picked a challenging book to read.
8656,B1,culture,5.000,5,5,5,,0,,He has a positive influence on others.
13718,B1,culture,5.000,5,5,5,,0,,Tell me a fun fact about your country!
14792,B1,culture,5.000,5,5,5,,0,,The story he told was absolutely true.
1245,B1,culture,5.000,5,5,5,,0,,I like this shirt better than that one.
3449,B1,culture,5.000,5,5,5,,0,,She’s interested in different cultures.
4844,B1,culture,5.000,5,5,5,,0,,She told a hilarious joke at the party.
10461,B1,culture,5.000,5,5,5,,0,,I’ll never forget my first trip abroad.
12742,B1,culture,5.000,5,5,5,,0,,Did you buy any souvenirs on your trip?
16310,B1,culture,5.000,5,5,5,,0,,Do you want to go to a concert with me?
17578,B1,culture,5.000,5,5,5,,0,,Things were different when I was young.
21122,B1,culture,5.000,5,5,5,,0,,They got married in a beautiful church.
6935,B1,culture,5.000,5,5,5,,0,,My childhood was full of happy memories.
17032,B1,culture,5.000,5,5,5,,0,,He enjoys watching movies late at night.
20093,B1,culture,5.000,5,5,5,,0,,She said maybe she’ll come to the party.
20183,B1,culture,5.000,5,5,5,,0,,She told me a story about her childhood.
21203,B1,culture,5.000,5,5,5,,0,keep,What part of the book did you like best?
4389,B1,culture,5.000,5,5,5,,0,,I didn’t understand the plot of the book.
